0	0	-1.18040615044	-1.38607572168	-0.996168488037	0.222783300309	0.124058535836	0.822750677726	-0.317112604164	0.424626381629	0.0261339097688	0.216715582358
1	0	-0.934141970102	-1.56619223119	-0.929529288563	0.111605266113	0.113480538296	0.927275828815	-0.384243761803	0.2351012238	-0.136582180842	0.552171097465
2	0	-1.03209830244	-1.27458387971	-1.38334341773	0.353379718448	0.249769100138	0.63132290271	0.22134323957	0.159703851982	-0.135760931594	0.758178079343
3	0	-1.01320444572	-1.29399184757	-0.863030552277	-0.00733135604298	0.629318664309	1.30122252982	-0.231441818151	0.632308985942	0.103367013987	0.734329790844
4	0	-0.992502628412	-1.50322228971	-0.929510387758	0.124247077264	0.115257582386	0.932699284529	-0.337931739395	0.203996689887	-0.0484720909227	0.561909489858
5	0	-1.03561692145	-1.29800799472	-1.08200505894	-0.0653737240907	0.0891905005181	0.793895144958	-0.079968993286	-0.0812661661749	-0.128572369087	0.319326454901
6	0	-1.02881004395	-1.64224044504	-1.05980439782	0.104791878234	0.307310133258	0.820784759159	-0.317601268657	0.283884203207	-0.0860788681034	0.410429973775
7	0	-0.947748468732	-1.36817290929	-1.15934480814	0.25998974469	0.230287725462	0.739199460354	-0.275421688361	0.274157338148	0.244035093615	0.157268331398
8	0	-0.899439173455	-1.47672205078	-1.00076610612	0.0909865549158	0.213966796101	0.878497878055	-0.291541389537	0.287138783912	-0.0835381565103	0.597348069102
9	0	-0.801406002492	-1.53130483247	-0.618440707103	-0.100927601825	0.0680287345727	1.20168241591	0.0251727224015	0.00871613484299	0.448271342532	0.7868718736
10	0	-0.670589863171	-1.62379834363	-0.325142317151	-0.0855875217306	-0.205891386617	0.839505353343	0.0287737011224	0.137110368778	-0.0695694607268	0.842077238538
11	0	-0.936159604621	-1.47166737115	-1.03394218795	0.116129907074	0.138904280876	0.87195071115	-0.37798773257	0.161804561579	-0.0279380146278	0.57902600284
12	0	-0.868537889997	-1.6262199534	-0.714649994092	0.102421166687	0.163607071957	0.837933004808	-0.155996337817	0.0956896860565	-0.0826374544525	0.286002033001
13	0	-0.810478831368	-1.79189086272	-1.0266262842	0.18562971625	0.0879132654349	1.4246877902	-0.665895610476	0.121957490635	-0.38306284818	0.132993253561
